,x1,x2,x3,dx1,dx2,dx3,rkStep
16.252,-14.645238045966142,-11.395202816302318,38.28761956446637,32.50035229663824,162.0598402642508,64.78513898823425,3.0
16.253,-14.61209132330816,-11.232926896131218,38.350946003223044,33.79164427176942,162.48189517785795,61.867364292385716,3.0
16.254,-14.577657741132649,-11.070259205969908,38.41135382097458,35.073985351627414,162.84341182997102,58.94817295431997,3.0
16.255,-14.541946507076446,-10.907260180313223,38.468842426844674,36.34686326763223,163.14460674250083,56.02921427596074,3.0
16.256,-14.504967337323752,-10.743990010289854,38.52341287223546,37.60977327033898,163.38574999923753,53.11212317915913,3.0
16.257,-14.466730448859,-10.580508590494784,38.57506783545529,38.86221858364216,163.56716444442532,50.19851822931099,3.0
16.258,-14.427246551271665,-10.416875466664068,38.62381160439384,40.10371084607597,163.68922479751504,47.289999706405354,3.0
16.259,-14.386526838126336,-10.253149784275022,38.66965005729376,41.333770538513136,163.75235668694788,44.38814772735185,3.0
16.26,-14.344582977912932,-10.089390238154904,38.71259064167095,42.551927397580286,163.75703560601738,41.494520423301864,3.0
16.261,-14.301427104590232,-9.925655023168643,38.75264235144189,43.75772081421589,163.70378579404456,38.61065217531117,3.0
16.262,-14.257071807738242,-9.76200178606032,38.78981570231733,44.95070021677922,163.59317904626008,35.7380519116181,3.0
16.263,-14.21153012233647,-9.598487578523025,38.82412270552433,46.13042543813444,163.42583345594818,32.878201469654186,3.0
16.264,-14.164815518183003,-9.43516881155745,38.85557683992442,47.29646706625553,163.20241209254684,30.032554025493454,3.0
16.265,-14.116941888969663,-9.272101211176814,38.88419302259693,48.44840677792849,162.92362161950678,27.202532593236498,3.0
16.266000000000002,-14.067923541035382,-9.109339775533817,38.9099875779557,49.58583765501565,162.59021085586036,24.389528596973634,3.0
16.267,-14.017775181809307,-8.946938733502638,38.93297820547657,50.7083644830667,162.2029692854942,21.594900517057482,3.0
16.268,-13.966511907965202,-8.784951504779363,38.95318394610862,51.8156040318584,161.76272551823865,18.81997261277482,3.0
16.269000000000002,-13.914149193305319,-8.623430661546394,38.97062514744643,52.90718531758925,161.27034570694315,16.06603372302297,3.0
16.27,-13.860702876390304,-8.462427891736672,38.98532342774329,53.98274984653632,160.72673192473587,13.334336146257925,3.0
