,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.0,1.5707963267948966,0.0,0.0,0.0,-9.786130955905351,5.985255253535117e-16,1.2799620110803e-311
0.001,1.5707913416269395,1.2117498043777838e-11,-0.009970336024402497,4.846999249592403e-08,-9.786131605753381,0.00014533525597482965,2.0
0.002,1.570776386122406,1.938799767374775e-10,-0.019940673373936933,3.8775996425357927e-07,-9.786133558158541,0.0005813410845945313,2.0
0.003,1.5707514602793062,9.815174505435685e-10,-0.029911013379565355,1.3086900160824653e-06,-9.78613682170481,0.0013080176682381708,2.0
0.004,1.5707165640943141,3.1020801463612426e-09,-0.03988135738391156,3.1020804924871954e-06,-9.786141410701289,0.0023253653118542766,2.0
0.005,1.5706716975627524,7.573438808759855e-09,-0.049851706747095756,6.058752104985833e-06,-9.786147345185924,0.0036333844444432213,2.0
0.006,1.5706168606785729,1.570428512936784e-08,-0.05982206285257375,1.0469526057204881e-05,-9.786154650930708,0.005232075621111647,2.0
0.007,1.5705520534343294,2.909413230248721e-08,-0.06979242711298221,1.6625224172337385e-05,-9.786163359448377,0.007121439525740222,2.0
0.008,1.5704772758211465,4.963331570959982e-08,-0.07976280097599152,2.4816669023565006e-05,-9.786173508000585,0.009301476974242977,2.0
0.009000000000000001,1.570392527828681,7.95029937360196e-08,-0.08973318593016774,3.533468406802583e-05,-9.78618513960757,0.011772188918414236,2.0
0.01,1.570297809445078,1.2117514872354616e-07,-0.099703583510845,4.847009378495591e-05,-9.786198303059308,0.014533576450394442,2.0
0.011,1.5701931206569217,1.774125880635894e-07,-0.10967399530601037,6.451372381858415e-05,-9.78621305292816,0.01758564080771707,2.0
0.012,1.5700784614491796,2.512689454358188e-07,-0.119644422962202,8.375640112639e-05,-9.786229449582997,0.02092838337900361,2.0
0.013000000000000001,1.5699538318051407,3.460886821980145e-07,-0.1296148681904226,0.0001064889541333529,-9.786247559204819,0.02456180571022199,2.0
0.014,1.5698192317063484,4.6550708893341063e-07,-0.13958533277206955,0.0001330022128927935,-9.786267453803873,0.028485909511608908,2.0
0.015,1.569674661132527,6.134502871624382e-07,-0.14955581856488334,0.0001635870092544269,-9.786289211238243,0.03270069666519407,2.0
0.016,1.5695201200615025,7.941352312263981e-07,-0.15952632750891546,0.0001985341770402856,-9.78631291523394,0.03720616923294969,2.0
0.017,1.5693556084691171,1.0120697103512364e-06,-0.1694968616325176,0.00023813455222909886,-9.786338655406494,0.04200232946561036,2.0
0.018000000000000002,1.569181126329138,1.2720523509002152e-06,-0.17946742305835378,0.0002826789731498162,-9.78636652728401,0.04708917981209441,2.0
0.019,1.56899667361316,1.5791726188249305e-06,-0.18943801400943655,0.0003324582806848883,-9.786396632331739,0.0524667229295988,2.0
0.02,1.5688022502905021,1.938810822324781e-06,-0.19940863681518917,0.00038776331848398637,-9.78642907797815,0.058134961694367,2.0
0.021,1.5685978563280987,2.356638114725633e-06,-0.20937929391753468,0.0004488849331888104,-9.78646397764246,0.06409389921309605,2.0
0.022,1.5683834916903827,2.8386164975891295e-06,-0.2193499878770143,0.0005161139746696587,-9.786501450763692,0.07034353883504883,2.0
0.023,1.5681591563391652,3.390998824064742e-06,-0.22932072137893605,0.0005897412962744577,-9.786541622831212,0.07688388416482572,2.0
0.024,1.5679248502335068,4.020328802497343e-06,-0.23929149723955495,0.0006700577550909199,-9.786584625416783,0.08371493907587045,2.0
0.025,1.5676805733295838,4.733441000303826e-06,-0.249262318412287,0.000757354212222564,-9.78663059620808,0.090836707724638,2.0
0.026000000000000002,1.5674263255805476,5.537460848132945e-06,-0.25923318799395795,0.0008519215330792713,-9.78667967904374,0.0982491945655282,2.0
0.027,1.567162106936379,6.439804644323301e-06,-0.2692041092310884,0.0009540505876831459,-9.786732023949893,0.10595240436651122,2.0
0.028,1.5668879173437344,7.44817955967514e-06,-0.27917508552621717,0.001064032250990381,-9.786787787178206,0.11394634222551335,2.0
0.029,1.5666037567457873,8.570583642552318e-06,-0.289146120444264,0.0011821574032298938,-9.786847131245402,0.12223101358755949,2.0
0.03,1.5663096250820623,9.815305824331623e-06,-0.2991172177189331,0.0013087169302594965,-9.786910224974326,0.13080642426267783,2.0
0.031,1.566005522288263,1.1190925925217361e-05,-0.3090883812591599,0.001444001723940366,-9.786977243536484,0.13967258044458522,2.0
0.032,1.565691448296094,1.2706314660439853e-05,-0.3190596151556011,0.001588302682530613,-9.78704836849608,0.14882948873016505,2.0
0.033,1.5653674030330755,1.437063364685743e-05,-0.3290309236871712,0.0017419107110987384,-9.787123787855608,0.15827715613976798,2.0
0.034,1.5650333864223522,1.6193335409982133e-05,-0.3390023113276255,0.0019051167219578085,-9.787203696102905,0.16801559013831852,2.0
0.035,1.5646893983824945,1.8184163391450324e-05,-0.34897378275219226,0.0020782116351211774,-9.787288294259735,0.17804479865727982,2.0
0.036000000000000004,1.5643354388272943,2.0353151956960114e-05,-0.3589453428442551,0.0022614863787805955,-9.787377789931885,0.18836479011745438,2.0
0.037,1.5639715076655532,2.271062640469846e-05,-0.3689169967020869,0.0024552318898075844,-9.787472397360785,0.19897557345268305,2.0
0.038,1.5635976048008642,2.5267202974281717e-05,-0.3788887496456375,0.0026597391142789543,-9.78757233747662,0.20987715813440294,2.0
0.039,1.5632137301313866,2.8033788856233964e-05,-0.38886060722337595,0.0028752990080273474,-9.78767783795299,0.22106955419714475,2.0
0.04,1.5628198835496143,3.1021582202028964e-05,-0.39883257521918936,0.00310220253721775,-9.787789133263066,0.2325527722649281,2.0
0.041,1.5624160649421364,3.424207213472192e-05,-0.40880465965933965,0.0033407406789508903,-9.787906464737288,0.2443268235786116,2.0
0.042,1.5620022741893917,3.770703876019844e-05,-0.4187768668194802,0.003591204421894476,-9.788030080622574,0.25639172002421273,2.0
0.043000000000000003,1.5615785111654161,4.1428553179069145e-05,-0.4287492032317329,0.0038538847669432525,-9.788160236143064,0.26874747416218514,2.0
0.044,1.5611447757375818,4.541897749923907e-05,-0.43872167569182846,0.004129072727908866,-9.788297193562384,0.28139409925772946,2.0
0.045,1.5607010677663307,4.969096484918239e-05,-0.4486942912663113,0.00441705933224055,-9.788441222247474,0.29433160931210484,2.0
0.046,1.5602473871048994,5.425745939195343e-05,-0.4586670572998087,0.004718135621777654,-9.7885925987339,0.30756001909499353,2.0
0.047,1.559783733599038,5.9131696339966835e-05,-0.4686399814223693,0.005032592653535099,-9.78875160679274,0.3210793441779154,2.0
0.048,1.5593101070867208,6.432720197057992e-05,-0.4786130715568687,0.005360721500522815,-9.788918537499008,0.334889600968762,2.0
0.049,1.5588265073978493,6.9857793642512e-05,-0.4885863359264871,0.005702813252600247,-9.789093689301607,0.34899080674739896,2.0
0.05,1.5583329343539492,7.573757981313621e-05,-0.49855978306225784,0.006059159017367083,-9.789277368094844,0.36338297970242783,2.0
0.051000000000000004,1.5578293877678575,8.198096005668056e-05,-0.5085334218106901,0.006430049921091323,-9.789469887291478,0.37806613896910124,2.0
0.052000000000000005,1.557315867443404,8.860262508337635e-05,-0.5185072613414666,0.0068157771096758685,-9.789671567897335,0.39304030466840895,2.0
0.053,1.556792373175084,9.561755675959282e-05,-0.5284813111552191,0.007216631749664828,-9.789882738587467,0.4083054979473767,2.0
0.054,1.556258904747723,0.00010304102812899862,-0.5384555810913801,0.007632905029290756,-9.7901037357839,0.4238617410205919,2.0
0.055,1.5557154619361355,0.0001108886034347912,-0.5484300813361173,0.008064888159564042,-9.790334903734896,0.4397090572129827,2.0
0.056,1.5551620445047718,0.00011917613814303754,-0.5584048224303466,0.008512872375405775,-9.790576594595821,0.45584747100388423,2.0
0.057,1.5545986522073612,0.00012791977896716979,-0.5683798152778317,0.008977148936825325,-9.79082916851158,0.47227700807241446,2.0
0.058,1.5540252847865443,0.0001371359638936815,-0.578355071153365,0.009458009130143986,-9.791092993700607,0.48899769534416504,2.0
0.059000000000000004,1.5534419419734982,0.00014684142220907118,-0.5883306017110381,0.009955744269266037,-9.79136844654046,0.5060095610392868,2.0
0.06,1.552848623487552,0.00015705317452808078,-0.5983064189925975,0.01047064569699859,-9.791655911654978,0.5233126347219541,2.0
0.061,1.5522453290357967,0.00016778853282327976,-0.6082825354358918,0.011003004786421638,-9.791955782003043,0.5409069473512279,2.0
0.062,1.5516320583126832,0.000179065100456044,-0.6182589638834096,0.01155311294230971,-9.792268458968925,0.558792531333404,2.0
0.063,1.5510088109996145,0.0001909007722089834,-0.6282357175909098,0.012121261602606652,-9.792594352454223,0.5769694205758148,2.0
0.064,1.550375586764527,0.0002033137343198714,-0.6382128102361468,0.012707742239954975,-9.792933880971422,0.5954376505421572,2.0
0.065,1.549732385261465,0.00021632246451713143,-0.6481902559276925,0.013312846363281347,-9.793287471739045,0.6141972583093459,2.0
0.066,1.549079206130145,0.00022994573205693792,-0.6581680692138544,0.013936865519439727,-9.793655560778422,0.6332482826259488,2.0
0.067,1.5484160489955119,0.00024420259776198965,-0.6681462650916948,0.014580091294913779,-9.794038593012079,0.6525907639722189,2.0
0.068,1.5477429134672847,0.00025911241406201616,-0.6781248590161499,0.015242815317580167,-9.794437022363754,0.6722247446217737,2.0
0.069,1.5470597991394952,0.0002746948250360782,-0.6881038669092524,0.015925329258534376,-9.794851311860032,0.6921502687049276,2.0
0.07,1.5463667055900159,0.00029096976645672624,-0.6980833051694578,0.01662792483398078,-9.795281933733639,0.7123673822737423,2.0
0.07100000000000001,1.545663632380078,0.00030795746583608166,-0.7080631906810776,0.01735089380718861,-9.795729369528349,0.7328761333688003,2.0
0.07200000000000001,1.5449505790537823,0.00032567844247390797,-0.7180435408238196,0.018094527990515658,-9.796194110205567,0.7536765720877656,2.0
0.073,1.5442275451375975,0.0003441535075077397,-0.7280243734824373,0.018859119247501457,-9.796676656252552,0.7747687506557269,2.0
0.074,1.5434945301398515,0.00036340376396514136,-0.7380057070564919,0.019644959495031783,-9.797177517792301,0.7961527234974042,2.0
0.075,1.5427515335502107,0.00038345060681816486,-0.7479875604702251,0.020452340705576274,-9.797697214695125,0.81782854731123,2.0
0.076,1.5419985548391508,0.0004043157230400844,-0.757969953182548,0.02128155490950119,-9.79823627669187,0.8397962811453283,2.0
0.077,1.5412355934574176,0.0004260210916644812,-0.7679529051971454,0.022132894197459146,-9.79879524348886,0.8620559864754649,2.0
0.078,1.5404626488354758,0.0004485889838467575,-0.7779364370726983,0.02300665072285781,-9.799374664884475,0.8846077272849768,2.0
0.079,1.5396797203829502,0.0004720419629281599,-0.7879205699332265,0.023903116704409588,-9.799975100887512,0.9074515701467293,2.0
0.08,1.5388868074880542,0.0004964028845023928,-0.7979053254785514,0.024822584428764363,-9.800597121837173,0.9305875843071536,2.0
0.081,1.5380839095170094,0.0005216948964849086,-0.8078907259948835,0.02576534625322733,-9.801241308524828,0.9540158417723543,2.0
0.082,1.5372710258134532,0.0005479414391849572,-0.8178767943655337,0.026731694608564078,-9.801908252317476,0.977736417396409,2.0
0.083,1.5364481556978367,0.0005751662453804868,-0.8278635540817514,0.02772192200189508,-9.802598555282945,1.0017493889718285,2.0
0.084,1.5356152984668114,0.0006033933403959837,-0.8378510292536917,0.028736321019681856,-9.803312830316843,1.0260548373222251,2.0
0.085,1.5347724533926046,0.0006326470421833458,-0.8478392446215123,0.0297751843308069,-9.804051701271268,1.0506528463972993,2.0
0.08600000000000001,1.5339196197223834,0.0006629519614058829,-0.8578282255666024,0.030838804689749873,-9.804815803085262,1.0755435033700866,2.0
0.08700000000000001,1.5330567966776085,0.0006943330015255439,-0.8678179981229456,0.03192747493986221,-9.80560578191706,1.1007268987365877,2.0
0.088,1.5321839834533753,0.0007268153588934663,-0.8778085889886181,0.03304148801674265,-9.806422295278114,1.1262031264177876,2.0
0.089,1.5313011792177444,0.0007604245228439566,-0.8878000255374257,0.034181136951716026,-9.807266012168911,1.151972283864094,2.0
0.09,1.53040838311106,0.0007951862757919969,-0.8977923358306776,0.035346714875417774,-9.80813761321661,1.1780344721623022,2.0
0.091,1.529505594245256,0.0008311266933343947,-0.9077855486291042,0.03653851502148673,-9.80903779081448,1.204389796145036,2.0
0.092,1.5285928117031509,0.0008682721443546781,-0.917779693404915,0.03775683073036877,-9.809967249263183,1.2310383645028131,2.0
0.093,1.52767003453773,0.0009066492911318517,-0.9277748003540043,0.03900195545323377,-9.810926704913879,1.257980289898679,2.0
0.094,1.526737261771416,0.000946285089453128,-0.9377709004083012,0.04027418275600865,-9.811916886313222,1.285215689085552,2.0
0.095,1.5257944923953266,0.0009872067887307494,-0.9477680252482702,0.04157380632352923,-9.812938534350172,1.3127446830262424,2.0
0.096,1.524841725368519,0.0010294419321230238,-0.9577662073155605,0.042901119963813406,-9.813992402404734,1.3405673970162586,2.0
0.097,1.523878959617223,0.0010730183566596957,-0.9677654798258091,0.04425641761245871,-9.815079256498569,1.3686839608093935,2.0
0.098,1.522906194034061,0.0011179641933717764,-0.9777658767815985,0.045639993337166916,-9.816199875447497,1.397094508746201,2.0
0.099,1.5219234274772528,0.001164307867425965,-0.9877674329855691,0.04705214134239859,-9.817355051015968,1.4257991798853311,2.0
0.1,1.520930658769811,0.00121207809826379,-0.9977701840536921,0.048493155974160596,-9.818545588073412,1.4547981181378637,2.0
0.101,1.5199278866987194,0.0012613038997456054,-1.007774166428701,0.04996333172492945,-9.819772304752583,1.4840914724046048,2.0
0.10200000000000001,1.5189151100140998,0.0013120145802995797,-1.017779417393686,0.051462963238713556,-9.821036032609845,1.5136793967164717,2.0
0.10300000000000001,1.5178923274283658,0.0013642397430758185,-1.0277859750858536,0.05299234531625747,-9.822337616787465,1.5435620503779417,2.0
0.10400000000000001,1.5168595376153604,0.0014180092861057628,-1.0377938785104506,0.05455177292039129,-9.823677916177857,1.5737395981136983,2.0
0.105,1.5158167392094817,0.0014733534024670102,-1.0478031675548585,0.056141541181528275,-9.825057803589901,1.6042122102184495,2.0
0.106,1.514763930804793,0.0015303025804537128,-1.0578138830028576,0.05776194540331414,-9.82647816591725,1.6349800627100322,2.0
0.107,1.5137011109541203,0.0015888876037526939,-1.0678260665490624,0.059413281068430975,-9.827939904308694,1.666043337485802,2.0
0.108,1.5126282781681328,0.0016491395516254556,-1.0778397608135335,0.061095843844559496,-9.829443934340599,1.697402222482403,2.0
0.109,1.5115454309144112,0.0017110897990962248,-1.0878550093565653,0.06280992959050277,-9.830991186191428,1.7290569118389632,2.0
0.11,1.5104525676164993,0.001774770017146206,-1.0978718566936536,0.06455583436247499,-9.832582604818361,1.7610076060637394,2.0
