,x1,x2,dx1,dx2
8.4,-0.39775958820785673,0.7663440572917337,1.5724640734042532,0.7188847706865401
8.5,-0.23521783881621552,0.8218312871347545,1.6671843581511305,0.3882525489189556
8.6,-0.06658725743145363,0.8437006156177262,1.694059956978598,0.04880445330113464
8.700000000000001,0.10133901712324471,0.8317523706467461,1.6533708395811677,-0.285853271311164
8.8,0.26193022802135874,0.7871289671590552,1.5480649115159746,-0.602573352758623
8.9,0.4089771585875527,0.712243127610252,1.3835885393617486,-0.8891786299361306
9.0,0.5369294787836563,0.6106572587789795,1.1676215696795933,-1.1349246834452105
9.1,0.641102320323051,0.4869197250183269,0.9097292180043487,-1.3308966131479347
9.200000000000001,0.7178445157219401,0.34636534999277274,0.6209462484133514,-1.4703255664431574
9.3,0.7646626033130552,0.19488874920448898,0.3133112380776724,-1.5488140815465594
9.4,0.7802965673391817,0.03870000033882747,-0.0006296560562632364,-1.5644631347122462
9.5,0.7647452718634086,-0.11592733091511008,-0.30832918901656103,-1.517897810635306
9.600000000000001,0.7192415782266192,-0.2629056877883823,-0.5977355333994265,-1.4121925876744001
9.700000000000001,0.6461791269662507,-0.39657071876771915,-0.8577593502320634,-1.2527011820557294
9.8,0.5489946384826924,-0.5118970312489006,-1.0786935263460704,-1.0467995738404947
9.9,0.43201127050589666,-0.6046843899088615,-1.2525699068683127,-0.8035541020209072
10.0,0.30025000170400123,-0.6717075773156039,-1.373440154801608,-0.533329245676442
10.100000000000001,0.15921713795251669,-0.7108247064520871,-1.4375711266994258,-0.24735180525982464
10.200000000000001,0.014676822267317263,-0.7210405220248284,-1.4435487262763884,0.04275040766784831
10.3,-0.12758215305848433,-0.7025230770588569,-1.3922879388118652,0.32541661382285436
10.4,-0.2619758922399803,-0.6565740481312036,-1.286950507038409,0.5896091892930809
10.5,-0.38334228889039745,-0.5855547818609277,-1.1327753348328156,0.8252400559668877
10.600000000000001,-0.4871369342883332,-0.49277187551441165,-0.9368300575999899,1.0235510561281076
10.700000000000001,-0.5696007046184405,-0.3823276204844383,-0.7076951705070326,1.177434171285325
10.8,-0.6278929566917419,-0.2589419222319017,-0.45509454879462924,1.281680105606674
10.9,-0.6601857426993788,-0.12775330797387996,-0.18948804167782202,1.3331468161961455
11.0,-0.6657160878752201,0.005892689831287236,0.07835698845009648,1.3308429067673113
11.100000000000001,-0.6447950928937275,0.13665915073642598,0.3377978107622247,1.2759242707138123
11.200000000000001,-0.5987743557562883,0.25942877328016867,0.5787349821359662,1.1716058341845599
11.3,-0.5299718869547976,0.36950201360294543,0.7920012159013706,1.0229935725493007
11.4,-0.4415612514747141,0.4627747703345916,0.9697056658166545,0.836845025915969
11.5,-0.3374290523537007,0.5358889899213253,1.1055208850780207,0.6212692057152689
11.600000000000001,-0.22200702193211558,0.5863507692757631,1.1949022407447378,0.38537896693665485
11.700000000000001,-0.1000858676063416,0.6126119261224497,1.2352324390055336,0.13891054260043822
11.8,0.023381400661293468,0.6141125327562736,1.225886925446418,-0.1081740545982143
11.9,0.1434786706339123,0.5912835031645127,1.1682191392656343,-0.3460856915842758
12.0,0.2555205236491339,0.5455099221386557,1.065467791912398,-0.5655920395121334
12.100000000000001,0.3552330647003037,0.4790573447732276,0.9225913830764249,-0.7583718638779301
12.200000000000001,0.4389148881933665,0.3949647158546313,0.7460379428899259,-0.9173262479721961
12.3,0.5035722034382477,0.296908807201189,0.5434603940585533,-1.0368352875966143
12.4,0.5470232847429201,0.1890461010384764,0.3233898736026608,-1.1129511795896878
12.5,0.5679687205203874,0.07583882255170621,0.09488077305137368,-1.1435213232959454
12.600000000000001,0.5660253589347469,-0.03812768077028111,-0.13285789743403692,-1.1282379497924657
12.700000000000001,0.5417233257420399,-0.14832881550691165,-0.3508299635880273,-1.0686137699333886
12.8,0.49646696354697845,-0.2504785736937234,-0.5506038437421447,-0.9678860697245846
12.9,0.43246195248051184,-0.34069440228469483,-0.7246349998174408,-0.8308544647325542
13.0,0.35261216572514537,-0.41564284360488885,-0.8665469037822923,-0.6636600470898019
13.100000000000001,0.26039094051926864,-0.47266056468170986,-0.9713602234153466,-0.4735158245703663
13.200000000000001,0.15969236494726533,-0.5098464737576337,-1.035662184009994,-0.2684000825187673
13.3,0.05466886068738125,-0.5261218515227867,-1.0577105891143115,-0.05672553622248383
13.4,-0.05043824020879904,-0.5212567510754668,-1.0374696781300536,0.15300215552514476
13.5,-0.15146828184187988,-0.4958622899100797,-0.9765777516359714,0.3525227926747677
13.600000000000001,-0.24450432066373573,-0.4513498143152125,-0.8782491965640514,0.5341436227589927
13.700000000000001,-0.3260232898484759,-0.3898592079828955,-0.7471160869809433,0.6910325004952413
13.8,-0.39302760483530796,-0.31415979258330273,-0.5890168246830747,0.8174711889289462
13.9,-0.44315337001079924,-0.22752828430220448,-0.41074123160332904,0.9090595684518189
14.0,-0.4747513682106108,-0.1336090898218561,-0.2197430428226511,0.9628636454034072
14.100000000000001,-0.4869381672897456,-0.036262819419636064,-0.023831822110297565,0.9775026165214548
14.200000000000001,-0.4796159132385153,0.060590755288147516,0.16914310190014656,0.9531727509482159
14.3,-0.4534606466950301,0.1531289749224307,0.3516040145143644,0.8916083958978172
14.4,-0.4098802284385968,0.2377756288429462,0.5165392805297521,0.7959828939928989
14.5,-0.3509441404997668,0.31133758281728346,0.6577695796845436,0.6707545227178052
14.600000000000001,-0.27928849749883006,0.3711235432659453,0.7701759362817736,0.5214646406710656
14.700000000000001,-0.19800051770547178,0.4150406124004813,0.8498812765715098,0.35449697417089543
14.8,-0.11048743192843877,0.44166525341797247,0.8943792500287888,0.1768083385150803
14.9,-0.020335325553073394,0.45028636443295106,0.9026062614212095,-0.004357985337148318
15.0,0.06883630143308825,0.44091930903110693,0.874954987918905,-0.1817645337692872
15.100000000000001,0.15351841669829214,0.4142909233648515,0.8132300050598739,-0.34846592573306945
15.200000000000001,0.23044911765166537,0.371796667750482,0.7205484237357974,-0.49807790207837893
15.3,0.2967378087194032,0.3154321698184267,0.6011905587649131,-0.6250188344206491
15.4,0.3499722274362425,0.24770237507842296,0.46040752741322166,-0.7247146923803274
15.5,0.38830442403501875,0.17151234313909758,0.3041942438746933,-0.7937600823839472
15.600000000000001,0.41051270914210025,0.09004437412512127,0.1390374773360325,-0.8300298556967126
