,x1,x2,dx1,dx2
0,6.123233995736766e-17,1.0,2.0,-0.1
1,0.9207414441741933,0.013641632401111417,-0.07805214201801167,-1.5611446393340414
2,0.24830054675392413,-0.8574047451598553,-1.2621608679269527,0.03241447339957452
3,-0.7457583829798002,-0.5828872559287004,-0.35460492810062383,0.8493193856317027
4,-0.7520542289229347,0.3546308714256723,0.13173402501831216,0.8462420831284619
5,-0.2036434280597733,0.7256257345352038,0.7649758864428284,-0.021316119253931863
6,0.4862930369504261,0.6459957815775613,0.5276618072087825,-0.2569561328613067
7,0.665849388015723,0.13714116944478003,-0.024362172634161423,-0.5906737845446709
8,0.6115552685172511,-0.40570350743943084,-0.15642596785727048,-0.450765462533503
9,0.2553209494076578,-0.6147754078476104,-0.46637166420997783,-0.010052763185260327
10,-0.19292544171576043,-0.5953188071200096,-0.42124923420099986,0.03545982246006125
11,-0.5173319237667072,-0.45172684992787043,-0.1705107101270975,0.2861272944805685
12,-0.5631780642553926,-0.10501841283837818,0.015545824087684972,0.3573616696220775
13,-0.5416567145980399,0.2349535699053186,0.04183214291722338,0.31653847137229385
14,-0.4163477569134224,0.47553788328225904,0.22228993348510973,0.13359034574189937
15,-0.14832483999980833,0.520032895753405,0.28159569192381084,-0.00753709912897181
16,0.12316197427334305,0.5068866059239574,0.260286015287507,-0.016760098328541504
17,0.35688332707949216,0.4586144035628685,0.1883726705012963,-0.10055530308792099
18,0.4695912103674751,0.2953156551919676,0.041154512714417696,-0.20968014862075432
19,0.47622003514635936,0.07735657406881807,-0.00987417132217211,-0.2160459088756861
20,0.46512297211258957,-0.1315064169644461,-0.014610969068248141,-0.2010214036865087
21,0.4287226889343739,-0.3146114002553493,-0.07016074024643924,-0.15448712214499344
22,0.3147578898845341,-0.42031442271091624,-0.1516274202157924,-0.05494226879154894
23,0.14836290395569265,-0.4406619586351199,-0.17146465831696212,0.0020255090934901375
24,-0.01932624371067405,-0.43370213500705623,-0.16315588918926838,0.008172267398490784
