,x1,x2,x3,dx1,dx2,dx3,rkStep
0,-8.0,7.0,27.0,150.0,-15.0,-128.0,9.388275143374e-312
10,3.6803126399568336,0.37679914078059307,26.68462490795828,-33.035134991762405,4.464192436744931,-69.77226111401572,502.0
20,-2.3579349110758447,-16.131060096653787,2.503846506140611,-137.73125185577942,-43.98721032466564,31.359065738187496,9.388275143374e-312
30,12.589894838551553,3.1552708729586154,6.880791071057558,-94.34623965592937,262.73334861582566,21.375752288206904,9.388275143374e-312
40,7.3424191755833315,1.3435226790870134,11.736684914289171,-59.98896496496318,118.06855386478985,-21.433119756344876,9.388275143374e-312
50,1.2665702842275193,-5.001732368467693,-10.46890246567496,-62.683026526952126,53.72530109833834,21.58202765423978,9.388275143374e-312
60,-0.4915312260332653,-3.1847708334438862,-13.240031410779428,-26.93239607410621,-17.0859923675469,36.8721647411428,9.388275143374e-312
70,3.850051442860195,12.910728138177195,3.2233035532266547,90.60676695317,82.4808277660316,41.11149135482708,9.388275143374e-312
80,11.260090151573115,3.7875333555313473,5.129756702233219,-74.72556796041768,253.7334679657334,28.96861582941795,9.388275143374e-312
90,10.382459432838012,0.7647200390707479,5.6630259072451725,-96.17739393767265,231.1480073313099,-7.16172763619012,9.388275143374e-312
100,6.932758116573164,-4.081838134810647,-12.913902842228351,-110.1459625138381,287.72803014495514,6.13867778629589,9.388275143374e-312
110,-2.093070512212167,-10.422772341004663,-3.261605124065503,-83.29701828792496,-55.00997150859763,30.51321110663211,9.388275143374e-312
120,-0.24893936236677225,-3.2069792355829883,-12.313508484456458,-29.58039873216216,-6.828639861305065,33.634365991246725,9.388275143374e-312
130,5.2365764483695845,11.341818445547442,4.596222352351674,61.052419971778576,111.2138523870063,47.13570641403301,9.388275143374e-312
140,12.382232705869448,4.04321629552458,11.135090208057957,-83.39016410344868,204.7820213117981,20.37047116319422,9.388275143374e-312
150,4.4809038619790185,7.461172899776403,7.3909307538823805,29.802690377973846,84.88608507694506,13.723649784481598,9.388275143374e-312
160,3.574694985745483,13.913068143012795,1.3978566307902198,103.38373157267313,81.18148036898386,46.00735724505581,9.388275143374e-312
170,5.947272321011225,7.377063427374878,-2.148139613801305,14.297911063636537,171.92213282776765,49.60177743544096,9.388275143374e-312
180,-14.551849860996866,-0.7805748389220591,1.7950461428652045,137.71275022074806,-380.5499793044542,6.572018146958406,9.388275143374e-312
190,16.56028541712792,-1.8430895572925792,-11.173238018258449,-184.03374974420498,650.5630918527389,-0.7267877360705199,9.388275143374e-312
200,-3.917876568201533,-5.4234097929859555,-9.908034330336337,-15.055332247844223,-143.09558965641807,47.6696750285913,9.388275143374e-312
210,-1.0903959763210391,-8.51720487837923,-3.4697623265683784,-74.26808902058191,-25.79729733829035,18.539825466402313,9.388275143374e-312
220,4.041146646548213,12.792381232860125,0.9037723118613368,87.51234586311912,96.70744842316826,49.28582902224209,9.388275143374e-312
230,4.868859813578502,8.933680213201226,-3.269920066967255,40.648203996227245,143.31517697466762,52.216623422662884,9.388275143374e-312
240,-13.94211609551592,-1.7869044562389451,-6.932778783329376,121.55211639276973,-485.24995287991453,43.40063946935645,9.388275143374e-312
250,-6.26716555177397,1.1518985467023142,11.75873731191333,74.19064098476284,-102.938580582791,-38.57577172280013,9.388275143374e-312
260,1.1031741424053665,-5.558574834838635,-9.520535900546863,-66.61748977244001,46.95025984951418,19.25601970837247,9.388275143374e-312
270,-0.9973568801052248,-8.082412884115232,-3.7583851981214313,-70.85056004010008,-23.59203109426311,18.083410626147256,9.388275143374e-312
280,4.288956383774567,12.369904018659248,1.2833499031764652,80.80947634884681,102.21664296718345,49.63171239903667,9.388275143374e-312
290,7.752153740540856,4.6465431041356595,-2.786501107596949,-31.056106364051963,234.01514661528722,43.451386125568106,9.388275143374e-312
300,-14.923447277472713,-0.3212430427793658,1.92850506173138,146.02204234693346,-388.7553371133691,-0.34862655244423646,9.388275143374e-312
310,16.849142826656394,-2.440140757777439,-12.077733632098491,-192.89283584433832,677.7155988936954,-8.906990459341657,9.388275143374e-312
320,-3.65390739376127,-7.410406457522183,-7.0049847033346975,-37.56499063760913,-120.49456596849264,45.75689815480909,9.388275143374e-312
330,-2.474715163447025,-14.8563102640007,-0.6129298521361962,-123.81595100553675,-55.95254111172679,38.39961588889273,9.388275143374e-312
340,1.774209812693101,16.679706137276142,-2.0158858028858133,149.0549632458304,36.5747729908794,34.96899377595484,9.388275143374e-312
350,-11.422002716976039,-3.8916799486795615,-6.1456028996046035,75.30322768296477,-386.11948914338916,60.839053346364736,9.388275143374e-312
360,-8.73927763849937,-1.6481970400587462,-12.418889454083276,70.91080598440624,-351.58369973898925,47.52109008024832,9.388275143374e-312
370,-1.3561573143522063,3.4595018720817055,13.669148525812359,48.15659186433912,-22.894390919696374,-41.142691503338376,9.388275143374e-312
