,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
1.8900000000000001,0.8686076641330238,-1.3344359053496204,-1.3582816103534592,6.101324678877324,-10.857504017490829,11.644282986265488,2.0
1.891,0.8672439575996281,-1.3283287658094782,-1.3691276220372457,6.112947116867466,-10.834497617731722,11.60057574910344,2.0
1.8920000000000001,0.865869416579466,-1.3222100257021894,-1.3799505621824222,6.124525795960615,-10.811360998521556,11.556765267226188,2.0
1.893,0.8644840642091282,-1.316079728838201,-1.3907503007445505,6.136060613137064,-10.788094510147472,11.512851990817932,2.0
1.8940000000000001,0.8630879237550729,-1.3099379191307488,-1.4015267080302438,6.147551465827775,-10.764698504404231,11.46883637101223,2.0
1.895,0.8616810186132773,-1.303784640595418,-1.4122796546986518,6.158998251915305,-10.741173334589163,11.424718859886521,2.0
1.8960000000000001,0.8602633723088808,-1.2976199373496793,-1.42300901176298,6.170400869734769,-10.717519355497025,11.380499910456471,2.0
1.897,0.8588350084958337,-1.2914438536124468,-1.433714650591966,6.181759218074756,-10.693736923414935,11.336179976670476,2.0
1.8980000000000001,0.8573959509565374,-1.2852564337036136,-1.4443964429113882,6.193073196178274,-10.669826396117191,11.291759513403997,2.0
1.899,0.85594622360149,-1.279057722043608,-1.455054260805531,6.204342703743659,-10.645788132860186,11.247238976454044,2.0
1.9000000000000001,0.854485850468924,-1.2728477631529258,-1.4656879767186837,6.2155676409255145,-10.621622494377176,11.202618822533491,2.0
1.901,0.8530148557244484,-1.2666266016516858,-1.4762974634565955,6.2267479083356,-10.597329842873162,11.157899509265546,2.0
1.9020000000000001,0.8515332636606837,-1.2603942822591603,-1.486882594187964,6.237883407043762,-10.572910542019638,11.113081495178047,2.0
1.903,0.850041098696901,-1.2541508497933278,-1.4974432424458797,6.248974038578815,-10.548364956949431,11.06816523969792,2.0
1.9040000000000001,0.8485383853786542,-1.2478963491704027,-1.507979282129304,6.260019704929458,-10.523693454251422,11.02315120314546,2.0
1.905,0.8470251483774159,-1.2416308254043857,-1.5184905875045038,6.271020308545142,-10.498896401965343,10.97803984672876,2.0
1.9060000000000001,0.845501412490207,-1.2353543236065923,-1.5289770332065178,6.281975752336981,-10.473974169576476,10.93283163253799,2.0
1.907,0.8439672026392296,-1.2290668889852003,-1.5394384942405817,6.292885939678606,-10.448927128010418,10.887527023539803,2.0
1.9080000000000001,0.8424225438714936,-1.2227685668447779,-1.5498748459835838,6.303750774407061,-10.423755649627736,10.8421264835716,2.0
1.909,0.8408674613584469,-1.2164594025858286,-1.5602859641854792,6.314570160823651,-10.398460108218718,10.796630477335922,2.0
1.9100000000000001,0.839301980395599,-1.2101394417043174,-1.570671724970735,6.325344003694822,-10.373040878997973,10.751039470394696,2.0
1.911,0.8377261264021484,-1.2038087297912152,-1.5810320048397335,6.336072208253,-10.34749833859917,10.705353929163616,2.0
1.9120000000000001,0.8361399249206033,-1.1974673125320212,-1.5913666806702071,6.3467546801974635,-10.321832865069608,10.659574320906366,2.0
1.913,0.8345434016164063,-1.1911152357063077,-1.6016756297186319,6.357391325695163,-10.296044837864894,10.613701113728991,2.0
1.9140000000000001,0.8329365822775521,-1.1847525451872398,-1.6119587296216493,6.367982051381586,-10.270134637843528,10.567734776574113,2.0
