,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.081,1.5432514948656864,-0.006267404704622058,-0.7056682999504253,-0.10788476107518687,-10.114080133295557,1.1650583306347482,3.0
0.082,1.542540761251849,-0.006374691835384839,-0.7158072030844563,-0.10667437955508575,-10.163731829192896,1.2557831815711449,3.0
0.083,1.5418198639044915,-0.0064807231450335345,-0.7259957703688996,-0.10537304298236287,-10.213403795901623,1.346963218950705,3.0
0.084,1.541088753153969,-0.0065854074561422895,-0.736234008150138,-0.10398031183373121,-10.26306817512959,1.4385671043585235,3.0
0.085,1.5403473793382279,-0.006688653167443026,-0.7465218948898656,-0.10249577795925677,-10.312697057712299,1.5305634308818405,4.0
0.08600000000000001,1.5395956928307148,-0.006790368285231491,-0.7568593811200388,-0.1009190646466881,-10.36226249532112,1.6229207314785854,3.0
0.08700000000000001,1.5388336440683237,-0.006890460454833636,-0.7672463894097118,-0.0992498266773158,-10.411736512513645,1.7156074875547525,2.0
0.088,1.5380611835793696,-0.00698883699212357,-0.7776828143440875,-0.0974877503731445,-10.461091119128174,1.8085921377600462,3.0
0.089,1.5372782620115788,-0.007085404915084073,-0.7881685225161367,-0.0956325536351684,-10.510298323003713,1.9018430869829066,4.0
0.09,1.5364848301600789,-0.007180070975400916,-0.7987033525310897,-0.09368398597254841,-10.559330143027948,1.9953287155494301,3.0
0.091,1.53568083899538,-0.0072727416900817765,-0.8092871150241474,-0.09164182852249154,-10.608158622500817,2.089017388621599,3.0
0.092,1.534866239691329,-0.00736332337309038,-0.8199195926916941,-0.08950589406064444,-10.65675584279434,2.1828774657729975,4.0
0.093,1.5340409836530282,-0.007451722166985921,-0.8306005403363294,-0.0872760270018097,-10.705093937317136,2.276877310758404,3.0
0.094,1.5332050225446996,-0.007537844074558675,-0.8413296849259974,-0.08495210339081535,-10.753145105747862,2.3709853014453524,3.0
0.095,1.5323583083174848,-0.007621594990451116,-0.8521067256674956,-0.08253403088335867,-10.800881628550789,2.465169839922572,3.0
0.096,1.5315007932371631,-0.007702880732755135,-0.8629313340946176,-0.08002174871667017,-10.848275881736443,2.5593993627571754,4.0
0.097,1.5306324299117742,-0.007781607074574477,-0.8738031541711851,-0.07741522766984169,-10.895300351873669,2.653642351409442,3.0
0.098,1.5297531713191301,-0.007857679775542428,-0.8847218024092073,-0.0747144700136681,-10.94192765132175,2.7478673427786253,2.0
0.099,1.528862970834202,-0.007931004613284104,-0.8956868680023742,-0.0719195094498811,-10.988130533678932,2.8420429398850646,2.0
0.1,1.5279617822563654,-0.008001487414812448,-0.9066979129751064,-0.06903041103963312,-11.033881909429034,2.936137822675133,2.0
0.101,1.5270495598364873,-0.008069034087847402,-0.9177544723473346,-0.06604727112112975,-11.079154861760887,3.030120758926364,2.0
0.10200000000000001,1.5261262583038429,-0.00813355065204721,-0.9288560543151897,-0.0629702172162948,-11.123922662558533,3.1239606152643122,2.0
0.10300000000000001,1.5251918328928418,-0.008194943270140862,-0.9400021404477445,-0.059799407926382664,-11.168158788528972,3.2176263682610604,2.0
0.10400000000000001,1.52424623936955,-0.008253118278950606,-0.9511921858999637,-0.05653503281644707,-11.21183693746188,3.3110871156153223,2.0
0.105,1.5232894340579903,-0.008307982220293293,-0.9624256196419556,-0.05317731228859665,-11.254931044591387,3.404312087395813,2.0
0.106,1.522321373866207,-0.008359441871749376,-0.973701844704637,-0.04972649744397731,-11.297415299050359,3.497270657347975,2.0
0.107,1.5213420163120739,-0.008407404277288224,-0.9850202384418887,-0.04618286993342843,-11.339264160389957,3.5899323542348522,2.0
0.108,1.520351319548834,-0.008451776777738399,-0.9963801528092535,-0.04254674179677607,-11.380452375150591,3.682266873217196,2.0
0.109,1.5193492423903523,-0.008492467041091554,-1.0077809146592234,-0.03881845529073695,-11.420954993454835,3.7742440872526606,2.0
0.11,1.5183357443360626,-0.008529383092628521,-1.0192218260531236,-0.03499838270541844,-11.460747385616145,3.8658340585068665,2.0
0.111,1.5173107855955972,-0.008562433344856193,-1.0307021645896035,-0.031086926169406275,-11.499805258724297,3.957007049755099,2.0
0.112,1.516274327113078,-0.008591526627243808,-1.0422211837496864,-0.0270845174434577,-11.538104673204108,4.047733535777808,2.0
0.113,1.5152263305910552,-0.00861657221574721,-1.0537781132583681,-0.022991617702809653,-11.575622059311563,4.137984214725964,2.0
0.114,1.5141667585140741,-0.008637479862109759,-1.0653721594626628,-0.01880871730813769,-11.612334233559134,4.227730019455699,2.0
0.115,1.5130955741718592,-0.008654159822928536,-1.0770025057260277,-0.014536335565209743,-11.648218415033607,4.316942128803506,2.0
0.116,1.5120127416820928,-0.00866652288847457,-1.088668312839055,-0.010175020473284228,-11.683252241604063,4.40559197881684,2.0
0.117,1.5109182260127754,-0.008674480411255858,-1.1003687194462939,-0.005725348462316478,-11.71741378598227,4.493651273906058,2.0
0.11800000000000001,1.5098119930041523,-0.008677944334312038,-1.1121028424890596,-0.001187924119052417,-11.75068157162221,4.581091997919402,2.0
