,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.128,1.4904227929812472,0.0032281876082428575,-1.257039673184913,0.1009206570607687,-9.878942372190444,2.3679104304489513,2.0
0.129,1.489160813423051,0.0033302984339908994,-1.2669198486619346,0.1033072109554029,-9.881375113865772,2.4052092614826037,2.0
0.13,1.487888952462345,0.0034348145128988454,-1.2768024889159368,0.10573121309729488,-9.883872126956433,2.442806390639909,2.0
0.131,1.4866072076020043,0.003541773442423198,-1.2866876588570026,0.10819296196437624,-9.886434691638526,2.480702174568149,2.0
0.132,1.48531557627935,0.003651213118678485,-1.2965754246848211,0.1106927563965417,-9.889064106979102,2.518896980582862,2.0
0.133,1.4840140558648511,0.003763171736804597,-1.3064658539076908,0.1132308956064451,-9.891761691162467,2.5573911869238524,2.0
0.134,1.482702643660806,0.003877687791345054,-1.3163590153617515,0.11580767919055374,-9.89452878171913,2.596185183015968,2.0
0.135,1.4813813369000046,0.003994800076636454,-1.326254979230446,0.11842340714046579,-9.897366735757402,2.635279369734671,2.0
0.136,1.480050132744372,0.004114547687209375,-1.3361538170642149,0.12107837985449596,-9.900276930197707,2.674674159676534,2.0
0.137,1.4787090282835909,0.004236970018200997,-1.346055601800427,0.12377289814953397,-9.903260762009639,2.714369977434666,2.0
0.138,1.4773580205337047,0.004362106765779723,-1.355960407783548,0.12650726327318093,-9.906319648451758,2.754367259879123,2.0
0.139,1.4759971064357003,0.004489997927582075,-1.3658683107855516,0.12928177691616874,-9.909455027314214,2.7946664564424326,2.0
0.14,1.4746262828540702,0.004620683803162156,-1.3757793880265716,0.13209674122506757,-9.912668357164181,2.835268029410207,2.0
0.14100000000000001,1.4732455465753542,0.004754204994453962,-1.3856937181958051,0.13495245881528645,-9.915961117594167,2.8761724542169715,2.0
0.14200000000000002,1.4718548943066594,0.004890602406246844,-1.3956113814726616,0.13784923278437247,-9.919334809473225,2.917380219747236,2.0
0.14300000000000002,1.4704543226741595,0.005029917246674429,-1.4055324595481677,0.14078736672561365,-9.922790955201078,2.9588918286418706,2.0
0.14400000000000002,1.4690438282215725,0.005172191027717283,-1.415457035646625,0.14376716474195061,-9.92633109896525,3.0007077976098864,2.0
0.145,1.4676234074086163,0.0053174655657196495,-1.425385194547528,0.14678893146020316,-9.92995680700115,3.042828657745597,2.0
0.146,1.466193056609442,0.005465782981920592,-1.4353170226077445,0.14985297204561682,-9.933669667855241,3.085254954851342,2.0
0.147,1.4647527721110467,0.005617185702999803,-1.445252607783958,0.1529595922167341,-9.93747129265125,3.1279872497656886,2.0
0.148,1.4633025501116608,0.005771716461638488,-1.4551920396553801,0.1561090982605976,-9.941363315359515,3.1710261186973168,2.0
0.149,1.4618423867191146,0.00592941829709561,-1.4651354094467333,0.1593017970482896,-9.945347393069456,3.214372153564535,2.0
