,x1,x2,dx1,dx2
29.700000000000006,-0.09717672627297415,-0.02840575837830274,-0.047259153576639644,0.19354441904965355
29.8,-0.09993046658100045,-0.008812075358978847,-0.0077646788755350495,0.19700702626697547
29.9,-0.09874581727647207,0.010733139950097092,0.03124684593414472,0.19260483402961084
30.0,-0.09374845303873416,0.029457457834626402,0.06824140699624151,0.18066939311721916
30.1,-0.08521240228521494,0.04663638588880531,0.1017954934184818,0.16182370954660455
30.200000000000006,-0.07354623570607774,0.06162107788625314,0.13065021433693824,0.13695176100557607
30.3,-0.05927420732950444,0.07386249495663293,0.15375781924279225,0.10715829660754789
30.4,-0.04301319535144525,0.08293113399910003,0.17031893277047144,0.07372070509326685
30.5,-0.025446439210933973,0.08853163137082773,0.17980921635250066,0.03803501473220292
30.6,-0.0072951762306593644,0.09051176652558598,0.1819946133010324,0.0015582791097757506
30.700000000000006,0.010710657822542848,0.08886562136633946,0.1769348024743771,-0.03425029911108599
30.8,0.027861486156244897,0.08373088724179381,0.16497495981500526,-0.06798715148579139
30.9,0.04349576139675445,0.07538054322485263,0.14672638765415813,-0.09835876953486596
31.0,0.0570251818972896,0.06420934759224693,0.12303700103324107,-0.12423068650761813
31.1,0.0679565052082368,0.05071578080448957,0.09495304181760257,-0.14466918588680802
31.200000000000006,0.07590916363912692,0.035480245505008653,0.0636737110814597,-0.15897423176109401
31.3,0.08062806885949603,0.019140461047659894,0.030500656638614367,-0.16670249364902767
31.4,0.08199119512030495,0.002365082316509754,-0.003215582577658803,-0.1676797528758821
31.5,0.0800117454978267,-0.014173377737246263,-0.03612999521597156,-0.16200241203740576
31.6,0.07483492382389477,-0.02982523646149711,-0.06695620868624458,-0.15002826584431528
31.700000000000006,0.06672954796472622,-0.04398889250537261,-0.09451621738136969,-0.13235711339897385
31.8,0.056074939521737074,-0.05613366903966755,-0.11778482789267355,-0.10980218232162992
31.9,0.043343703234170264,-0.06581939346919317,-0.13592716823399575,-0.08335367930140733
32.0,0.02908115973625393,-0.07271200416807343,-0.14832791561713277,-0.05413606690050184
32.1,0.013882312468635605,-0.07659464617367519,-0.15461125193600117,-0.023360882681804997
32.2,-0.0016326905060766944,-0.07737390704111513,-0.15465094284368994,0.007722943216140695
32.300000000000004,-0.01684359870004285,-0.07508104334163558,-0.14857033920063684,0.03787925608484788
32.4,-0.031154604411340353,-0.06986824949866972,-0.1367325024675454,0.06593333538097805
32.5,-0.04401742964511472,-0.06200021579465192,-0.11972104237675939,0.0908171489737362
32.6,-0.05495207037784664,-0.05184140384921543,-0.09831261095706369,0.11160948032087369
32.7,-0.06356442419063933,-0.03983962875906287,-0.07344230825482613,0.12756944333210085
32.800000000000004,-0.06956016610712464,-0.026506671445650113,-0.046163510459727254,0.13816219104238883
32.9,-0.07275439863752046,-0.012396747794347643,-0.017603821621734544,0.14307595699368203
33.0,-0.07307677872764326,0.0019162705631652279,0.011081030502525922,0.14222992841484633
33.1,-0.07057200923776807,0.015861957478265434,0.038753489010320746,0.13577282309526248
33.2,-0.06539576824909822,0.02889583497376477,0.06433881714620582,0.1240724122632685
33.300000000000004,-0.057806328553099,0.04052039894084236,0.0868663684846674,0.10769658519686894
33.4,-0.04815228516817089,0.05030386541401164,0.10550591255915526,0.08738687406630063
33.5,-0.03685695437271601,0.057895941244767386,0.11959767747078343,0.06402563747829719
33.6,-0.024400128176559885,0.06304005466727197,0.1286750464070666,0.038598328136389956
33.7,-0.01129795911366709,0.0655816326252571,0.13247915695388693,0.012152436032682339
33.800000000000004,0.0019181912818463098,0.06547217642378857,0.13096498751645774,-0.014245201705698849
33.9,0.014723082621332359,0.06276905849948873,0.12429886033504164,-0.03955100239683364
34.0,0.02661825682634973,0.05763113396187671,0.1128476316353435,-0.06278546684887355
34.1,0.037151226140064914,0.050310424293168086,0.0971601629786017,-0.08307065573862932
34.2,0.04593245819479004,0.041140280867754994,0.07794196142132762,-0.09966289747187114
34.300000000000004,0.05264953011667955,0.030520567089147545,0.05602412864462307,-0.11197952869073778
34.4,0.05707794823431165,0.01890050513438401,0.03232796159321683,-0.1196187287062055
34.5,0.059088271971754744,0.006759912782096901,0.007826692371994322,-0.12237180118712425
34.6,0.05864933398040858,-0.005410395010741531,-0.01649406141983532,-0.12022756823588845
34.7,0.055827507195327156,-0.01712824756702382,-0.03967554514498244,-0.11336886079176048
34.800000000000004,0.05078212691073694,-0.02793902491389118,-0.06082326734937693,-0.10216140237076272
34.9,0.04375732595146203,-0.03743309575703011,-0.07914110880983088,-0.08713567820194748
35.0,0.03507067778656581,-0.04526112636884348,-0.09396085657030032,-0.06896264754064667
35.1,0.02509916084044568,-0.05114669721976413,-0.10476608584786272,-0.048424383400954216
35.2,0.014263052987029564,-0.054895781981726725,-0.11120955789370535,-0.02638090297709103
35.30000000000001,0.003008434930485783,-0.056402776598851505,-0.11312357511124035,-0.0037345774817213492
35.4,-0.00821097735749328,-0.055652908881936546,-0.11052302459141297,0.01860642187424463
35.5,-0.018951938833670915,-0.05272100569731985,-0.10360113592168656,0.03976417604192574
35.6,-0.02879900498257371,-0.04776673940865416,-0.09271826690248937,0.05892515190076468
