,x1,x2,x3,dx1,dx2,dx3,rkStep
0.0,-8.0,7.0,27.0,150.0,-15.0,-128.0,8.306886284785e-312
0.22321428571428573,5.140064091181546,8.78947114257099,16.18133226734724,36.49407051389445,51.959238475643474,2.0282256208129397,198.0
0.44642857142857145,13.810893458314796,12.564949216815663,35.340505755117135,-12.459442414991333,-113.94389213088502,79.2918262622647,154.0
0.6696428571428572,3.01400913978886,0.5262930328596317,25.124790637020144,-24.877161069292285,8.13961426596816,-65.41318968747424,169.0
0.8928571428571429,2.6891576399242427,4.247590977484176,14.65207267247247,15.584333375599332,31.647089772490066,-27.649752064885057,138.0
1.1160714285714286,12.017627915004244,18.34437461058854,22.90506940102351,63.26746695584298,42.88460558068061,159.37568333410792,117.0
1.3392857142857144,5.919538981411365,-1.0519289055608403,32.02749512237785,-69.71467886972205,-22.78898546879898,-91.63358782181506,210.0
1.5625,-0.2400298013118101,-0.8408807379226833,17.360605723433743,-6.008509366108732,-1.7128909563595252,-46.0931121593728,171.0
1.7857142857142858,-2.0903897902280884,-3.84122930744747,9.9869619014008,-17.508395172193815,-33.813041624853874,-18.602231877522364,142.0
2.0089285714285716,-13.322041690328474,-21.3123303496515,22.76132717561892,-79.90288659323026,-48.47748741874406,223.22688096779302,136.0
2.232142857142857,-3.872710098221626,3.9550851327011842,31.501409137991566,78.2779523092281,9.604857394004231,-99.32065583404892,237.0
2.455357142857143,3.522745293822053,5.5069852271397055,18.303464970514657,19.842399333176527,28.651437914360468,-29.40953362931845,168.0
2.678571428571429,11.742590402452617,16.11226976613453,25.57907278444635,43.696793636819145,12.315686920262099,120.98892355901522,123.0
2.9017857142857144,6.52100860574423,1.3771739699852172,30.81990938090878,-51.43834635759013,-19.76582731031025,-73.20586170587619,184.0
3.125,2.674314234458138,3.426016233665563,17.95572500932387,7.51701999207425,23.43553134871149,-38.719689377020515,134.0
3.348214285714286,9.320890820768975,14.883700103322552,18.857100498483046,55.62809282553577,70.33626793558005,88.4437423428493,101.0
3.5714285714285716,9.358747437165782,2.1118468567338233,35.23736198291543,-72.46900580431958,-69.84448976618467,-74.20205726296354,199.0
3.794642857142857,1.232316174772088,0.734789671442841,19.623661927859164,-4.975265033292471,9.58750722021556,-51.42427194378329,158.0
4.017857142857143,2.875856714349817,5.066172480150311,11.643336712800783,21.903157658004947,41.973247458700705,-16.479311757707553,128.0
4.241071428571429,14.53860843498311,20.221753307419704,28.591378754248247,56.83144872436593,-28.819577452203067,217.75247652740438,137.0
4.464285714285714,3.004930241280664,-2.822765493639583,29.194822922269076,-58.276957349202476,-0.7675940384620987,-86.335074521932,219.0
4.6875,-2.387015440781199,-3.926975578695281,16.472695817639664,-15.399601379140822,-23.588877495180533,-34.55343750512279,170.0
4.910714285714286,-10.435037058104031,-16.49829139103028,20.209603301526776,-60.632543329262475,-64.7947868548691,118.26800659006159,121.0
5.133928571428572,-7.871751212814697,-0.45670289708049455,33.97543865048411,74.15048315734202,47.493869341128594,-87.0061181506349,206.0
5.357142857142858,-0.6087489249187371,-0.14848056191944634,18.549965871001557,4.6026836299929075,-5.60421755455373,-49.37618827356436,163.0
5.580357142857143,-1.134498105836883,-2.040976103534804,10.354373403688935,-9.06477997697921,-17.977953846285025,-25.296178886318582,136.0
5.803571428571429,-8.126579677840583,-15.165298151810516,11.727595065423365,-70.38718473969934,-117.07369709911278,91.96841692776772,130.0
6.026785714285714,-10.228132393400172,1.3244062543942352,39.16065963644825,115.52538647794407,112.82829810487591,-117.9746282097868,234.0
6.25,2.86298271101097,4.853608177797358,21.124968402989705,19.906254667863877,14.829488422097253,-42.43745277558392,175.0
6.4732142857142865,9.461890129607092,13.889069032903299,21.57416167200862,44.271789032962076,46.91150721716926,73.88574739983625,126.0
