,x1,x2,x3,dx1,dx2,dx3,rkStep
0.0,-8.0,7.0,27.0,150.02797944380723,-15.735094151916513,-127.78225163172824,3.434929584240407e-235
0.001,-7.850799747789885,6.983846579683087,26.872973942209622,148.37390206292085,-16.563566794285293,-126.27217271876977,3.0
0.002,-7.703249374612133,6.966888983254384,26.747450942297508,146.72828785173357,-17.343688067450074,-124.77622887715783,3.0
0.003,-7.557340220939054,6.949174841240855,26.623416594683075,145.09152648086078,-18.076895401692582,-123.29495270885654,3.0
0.004,-7.413063246635366,6.930750359599886,26.500855986036147,143.46398956799482,-18.764600410913033,-121.82882750594635,3.0
0.005,-7.270409048791564,6.911660345805257,26.37975374341368,141.84603111715896,-19.408188368579346,-120.37828958550723,3.0
0.006,-7.129367879117759,6.891948235412697,26.26009408009608,140.23798795836035,-20.009017771693863,-118.94373055540541,3.0
0.007,-6.989929660898024,6.871656119019839,26.14186083919243,138.64018018679025,-20.568419987047463,-117.52549951070249,3.0
0.008,-6.852084005506093,6.850824769541087,26.02503753508402,137.05291160078542,-21.087698974267425,-116.12390516063643,3.0
0.009000000000000001,-6.7158202284840245,6.829493669723237,25.90960739277556,135.47647013782506,-21.568131080398302,-114.73921788633162,3.0
0.01,-6.5811273651861315,6.807701039832857,25.795553385223165,133.9111283078961,-22.01096490098621,-113.37167172958546,3.0
0.011,-6.44799418599112,6.785483865451337,25.68285826870783,132.35714362361608,-22.417421202863352,-112.02146631324985,3.0
0.012,-6.316409211085954,6.76287792531823,25.571504616322425,130.81475902655438,-22.78869290405561,-110.6887686938799,3.0
0.013000000000000001,-6.186360724825525,6.739917819167936,25.461474849639604,129.28420330924354,-23.125945106454424,-109.37371514746003,3.0
0.014,-6.057836789672647,6.716636995509086,25.352751268627042,127.76569153241917,-23.430315177108213,-108.07641288914017,3.0
0.015,-5.930825259723387,6.693067779299951,25.245316079875504,126.25942543707197,-23.702912874200308,-106.79694172802319,3.0
0.016,-5.805313793823077,6.669241399477107,25.139151423204147,124.76559385093795,-23.944820513981995,-105.53535565813972,3.0
0.017,-5.681289868278776,6.645188016298169,25.03423939670623,123.28437308909196,-24.15709317512895,-104.29168438682991,3.0
0.018000000000000002,-5.558740789174197,6.620936748462849,24.930562080297218,121.81592734834804,-24.340758937180624,-103.06593480182157,3.0
0.019,-5.437653704293455,6.596515699979859,24.828101557825885,120.36040909520487,-24.49681914990836,-101.8580923783567,3.0
0.02,-5.318015614660174,6.571951986750229,24.726839937807704,118.9179594471077,-24.626248730636632,-100.66812252776747,3.0
