,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.0,1.5707963267948966,0.0,0.0,0.0,-9.80697495613923,6.004465439663376e-16,1.279960059671e-311
0.001,1.570791423483941,1.2021268125069952e-11,-0.009806621911197074,4.808507249977225e-08,-9.806974956374974,0.00014426120224010413,2.0
0.002,1.570776713551074,1.9234028999913056e-10,-0.019613243823808597,3.8468057999830955e-07,-9.806974959911258,0.0005770448089677198,2.0
0.003,1.5707521969962908,9.737227181505846e-10,-0.029419865744907143,1.2982969576046346e-06,-9.806974975235939,0.0012983508204939807,2.0
0.004,1.5707178738195753,3.077444640522414e-09,-0.039226487692883005,3.077444641232712e-06,-9.806975016497889,0.0023081792383112146,2.0
0.005,1.5706737440208844,7.513292582083264e-09,-0.04903310970310669,6.010634069459316e-06,-9.80697510351062,0.003606530066543429,2.0
0.006,1.5706198076001292,1.557956350912556e-08,-0.05883973183359579,1.0386375687133018e-05,-9.806975261757385,0.0051934033139973265,2.0
0.007,1.5705560645571488,2.886306483828892e-08,-0.06864635417068767,1.6493179951315635e-05,-9.806975522397748,0.0070687989967920814,2.0
0.008,1.5704825148916794,4.923911445294475e-08,-0.07845297683471947,2.46195573401619e-05,-9.806975922275575,0.009232717141569898,2.0
0.009000000000000001,1.5703991586033177,7.887154073015696e-08,-0.0882595999857168,3.505401836528845e-05,-9.80697650392852,0.01168515778930729,2.0
0.01,1.5703059956914778,1.2021268258202427e-07,-0.09806622382909268,4.8085073588272084e-05,-9.806977315598951,0.014426120999729945,2.0
0.011,1.5702030261553437,1.7600338951581752e-07,-0.1078728486213581,6.400123364183408e-05,-9.806978411246332,0.01745560685629546,2.0
0.012,1.570090249993815,2.4927302171790284e-07,-0.11767947467584579,8.30910092563324e-05,-9.806979850561065,0.020773615471808678,2.0
0.013000000000000001,1.5699676672054468,3.433394501670586e-07,-0.12748610236844832,0.00010564291129215864,-9.806981698979808,0.024380146994626047,2.0
0.014,1.5698352777883848,4.6180905678339557e-07,-0.13729273214337254,0.00013194545077864462,-9.806984027702216,0.02827520161548205,2.0
0.015,1.569693081740294,6.085767346197007e-07,-0.14709936451891137,0.00016228713896011246,-9.806986913709183,0.032458779574921166,2.0
0.016,1.5695410790582818,7.878258881026469e-07,-0.15690600009323447,0.00019695648734965215,-9.806990439782506,0.0369308811713605,2.0
0.017,1.5693792697388145,1.0040284333319157e-06,-0.16671263955019935,0.0002362420077912848,-9.80699469452605,0.041691506769776225,2.0
0.018000000000000002,1.5692076537776298,1.2619447984459392e-06,-0.17651928366518463,0.00028043221253113505,-9.806999772388327,0.046740656811031275,2.0
0.019,1.5690262311696417,1.5666239240635746e-06,-0.18632593331094607,0.0003298156142982374,-9.807005773686585,0.052078331821842544,2.0
0.02,1.5688350019088402,1.9234032638116864e-06,-0.196132589463498,0.000384680726395642,-9.807012804632318,0.057704532425395035,2.0
0.021,1.5686339659881854,2.3379087849492433e-06,-0.20593925320802067,0.00044531606280246816,-9.807020977358277,0.06361925935263057,2.0
0.022,1.5684231233994947,2.8160549690992223e-06,-0.21574592574479515,0.0005120101382875622,-9.807030409946911,0.06982251345418232,2.0
0.023,1.568202474133326,3.364044813100268e-06,-0.22555260839516814,0.0005850514685354515,-9.807041226460294,0.07631429571300763,2.0
0.024,1.567972018178852,3.9883698299907045e-06,-0.2353593026075464,0.0006647285702852486,-9.807053556971514,0.08309460725768905,2.0
0.025,1.5677317555237311,4.695810050138249e-06,-0.24516600996342433,0.0007513299614832268,-9.80706753759754,0.09016344937645067,2.0
0.026000000000000002,1.5674816861539718,5.493434022529405e-06,-0.25497273218344435,0.0008451441614497386,-9.80708331053351,0.09752082353186464,2.0
0.027,1.5672218100537891,6.3885988162332535e-06,-0.2647794711334927,0.0009464596910612238,-9.807101024088565,0.10516673137628955,2.0
0.028,1.5669521272054574,7.388950022055108e-06,-0.274586228830832,0.0010555650729480073,-9.807120832723081,0.11310117476803817,2.0
